131525,86862.40777068152,163379.46308521795
209079,43228.35580538325,19327.902748242028
254376,17315.197941954197,9459.154008647778
283916,6132.057186971198,6441.9875793474375
325931,17996.336676194627,7202.466426195004
386120,30489.132345470764,19964.727851262298
539462,100720.31887201473,96081.8009241487
655014,72999.84396508273,66769.5152397481
924262,193073.04903734467,194640.76046628112
1349311,316714.7161312774,250144.86947738085
2297159,750521.9790215205,328568.8080076719
